"","GEOID","NAME","CT_num","county","state","med_income"
"1588","36047022900","Census Tract 229, Kings County, New York","Census Tract 229"," Kings County"," New York",76591
"1589","36047023000","Census Tract 230, Kings County, New York","Census Tract 230"," Kings County"," New York",38250
"1590","36047023100","Census Tract 231, Kings County, New York","Census Tract 231"," Kings County"," New York",79300
"1591","36047023200","Census Tract 232, Kings County, New York","Census Tract 232"," Kings County"," New York",43964
"1592","36047023300","Census Tract 233, Kings County, New York","Census Tract 233"," Kings County"," New York",49440
"1593","36047023400","Census Tract 234, Kings County, New York","Census Tract 234"," Kings County"," New York",28793
"1594","36047023500","Census Tract 235, Kings County, New York","Census Tract 235"," Kings County"," New York",57813
"1595","36047023600","Census Tract 236, Kings County, New York","Census Tract 236"," Kings County"," New York",26330
"1596","36047023800","Census Tract 238, Kings County, New York","Census Tract 238"," Kings County"," New York",30929
"1597","36047024000","Census Tract 240, Kings County, New York","Census Tract 240"," Kings County"," New York",39444
"1598","36047024100","Census Tract 241, Kings County, New York","Census Tract 241"," Kings County"," New York",68563
"1599","36047024200","Census Tract 242, Kings County, New York","Census Tract 242"," Kings County"," New York",62361
"1600","36047024300","Census Tract 243, Kings County, New York","Census Tract 243"," Kings County"," New York",62415
"1601","36047024400","Census Tract 244, Kings County, New York","Census Tract 244"," Kings County"," New York",48000
"1602","36047024500","Census Tract 245, Kings County, New York","Census Tract 245"," Kings County"," New York",78924
"1603","36047024600","Census Tract 246, Kings County, New York","Census Tract 246"," Kings County"," New York",49830
"1604","36047024700","Census Tract 247, Kings County, New York","Census Tract 247"," Kings County"," New York",45871
"1605","36047024800","Census Tract 248, Kings County, New York","Census Tract 248"," Kings County"," New York",57768
"1606","36047024900","Census Tract 249, Kings County, New York","Census Tract 249"," Kings County"," New York",67346
"1607","36047025000","Census Tract 250, Kings County, New York","Census Tract 250"," Kings County"," New York",54362
"1608","36047025100","Census Tract 251, Kings County, New York","Census Tract 251"," Kings County"," New York",34728
"1609","36047025200","Census Tract 252, Kings County, New York","Census Tract 252"," Kings County"," New York",58188
"1610","36047025300","Census Tract 253, Kings County, New York","Census Tract 253"," Kings County"," New York",53700
"1611","36047025400","Census Tract 254, Kings County, New York","Census Tract 254"," Kings County"," New York",46278
"1612","36047025500","Census Tract 255, Kings County, New York","Census Tract 255"," Kings County"," New York",21133
"1613","36047025600","Census Tract 256, Kings County, New York","Census Tract 256"," Kings County"," New York",49821
"1614","36047025700","Census Tract 257, Kings County, New York","Census Tract 257"," Kings County"," New York",65645
"1615","36047025800","Census Tract 258, Kings County, New York","Census Tract 258"," Kings County"," New York",42396
"1616","36047025901","Census Tract 259.01, Kings County, New York","Census Tract 259.01"," Kings County"," New York",56771
"1617","36047025902","Census Tract 259.02, Kings County, New York","Census Tract 259.02"," Kings County"," New York",16802
"1618","36047026000","Census Tract 260, Kings County, New York","Census Tract 260"," Kings County"," New York",49735
"1619","36047026100","Census Tract 261, Kings County, New York","Census Tract 261"," Kings County"," New York",55135
"1620","36047026200","Census Tract 262, Kings County, New York","Census Tract 262"," Kings County"," New York",50625
"1621","36047026300","Census Tract 263, Kings County, New York","Census Tract 263"," Kings County"," New York",35208
"1622","36047026400","Census Tract 264, Kings County, New York","Census Tract 264"," Kings County"," New York",49813
"1623","36047026500","Census Tract 265, Kings County, New York","Census Tract 265"," Kings County"," New York",58821
"1624","36047026600","Census Tract 266, Kings County, New York","Census Tract 266"," Kings County"," New York",47567
"1625","36047026700","Census Tract 267, Kings County, New York","Census Tract 267"," Kings County"," New York",56917
"1626","36047026800","Census Tract 268, Kings County, New York","Census Tract 268"," Kings County"," New York",43444
"1627","36047026900","Census Tract 269, Kings County, New York","Census Tract 269"," Kings County"," New York",67206
"1628","36047027000","Census Tract 270, Kings County, New York","Census Tract 270"," Kings County"," New York",51583
"1629","36047027100","Census Tract 271, Kings County, New York","Census Tract 271"," Kings County"," New York",50417
"1630","36047027200","Census Tract 272, Kings County, New York","Census Tract 272"," Kings County"," New York",53438
"1631","36047027300","Census Tract 273, Kings County, New York","Census Tract 273"," Kings County"," New York",48108
"1632","36047027400","Census Tract 274, Kings County, New York","Census Tract 274"," Kings County"," New York",53784
"1633","36047027500","Census Tract 275, Kings County, New York","Census Tract 275"," Kings County"," New York",78886
"1634","36047027600","Census Tract 276, Kings County, New York","Census Tract 276"," Kings County"," New York",52819
"1635","36047027700","Census Tract 277, Kings County, New York","Census Tract 277"," Kings County"," New York",43383
"1636","36047027800","Census Tract 278, Kings County, New York","Census Tract 278"," Kings County"," New York",53500
"1637","36047027900","Census Tract 279, Kings County, New York","Census Tract 279"," Kings County"," New York",70474
"1638","36047028000","Census Tract 280, Kings County, New York","Census Tract 280"," Kings County"," New York",73125
"1639","36047028100","Census Tract 281, Kings County, New York","Census Tract 281"," Kings County"," New York",27621
"1640","36047028200","Census Tract 282, Kings County, New York","Census Tract 282"," Kings County"," New York",60292
"1641","36047028300","Census Tract 283, Kings County, New York","Census Tract 283"," Kings County"," New York",29665
"1642","36047028400","Census Tract 284, Kings County, New York","Census Tract 284"," Kings County"," New York",55231
"1643","36047028501","Census Tract 285.01, Kings County, New York","Census Tract 285.01"," Kings County"," New York",93235
"1644","36047028502","Census Tract 285.02, Kings County, New York","Census Tract 285.02"," Kings County"," New York",22115
"1645","36047028600","Census Tract 286, Kings County, New York","Census Tract 286"," Kings County"," New York",41047
"1646","36047028700","Census Tract 287, Kings County, New York","Census Tract 287"," Kings County"," New York",36346
"1647","36047028800","Census Tract 288, Kings County, New York","Census Tract 288"," Kings County"," New York",45781
"1648","36047028900","Census Tract 289, Kings County, New York","Census Tract 289"," Kings County"," New York",45219
"1649","36047029000","Census Tract 290, Kings County, New York","Census Tract 290"," Kings County"," New York",48297
"1650","36047029100","Census Tract 291, Kings County, New York","Census Tract 291"," Kings County"," New York",66726
"1651","36047029200","Census Tract 292, Kings County, New York","Census Tract 292"," Kings County"," New York",48221
"1652","36047029300","Census Tract 293, Kings County, New York","Census Tract 293"," Kings County"," New York",34703
"1653","36047029400","Census Tract 294, Kings County, New York","Census Tract 294"," Kings County"," New York",53393
"1654","36047029500","Census Tract 295, Kings County, New York","Census Tract 295"," Kings County"," New York",58951
"1655","36047029600","Census Tract 296, Kings County, New York","Census Tract 296"," Kings County"," New York",46029
"1656","36047029700","Census Tract 297, Kings County, New York","Census Tract 297"," Kings County"," New York",71417
"1657","36047029800","Census Tract 298, Kings County, New York","Census Tract 298"," Kings County"," New York",60792
"1658","36047029900","Census Tract 299, Kings County, New York","Census Tract 299"," Kings County"," New York",36920
"1659","36047030000","Census Tract 300, Kings County, New York","Census Tract 300"," Kings County"," New York",47750
"1660","36047030100","Census Tract 301, Kings County, New York","Census Tract 301"," Kings County"," New York",49149
"1661","36047030200","Census Tract 302, Kings County, New York","Census Tract 302"," Kings County"," New York",59358
"1662","36047030300","Census Tract 303, Kings County, New York","Census Tract 303"," Kings County"," New York",35815
"1663","36047030400","Census Tract 304, Kings County, New York","Census Tract 304"," Kings County"," New York",41534
"1664","36047030500","Census Tract 305, Kings County, New York","Census Tract 305"," Kings County"," New York",74494
"1665","36047030600","Census Tract 306, Kings County, New York","Census Tract 306"," Kings County"," New York",46806
"1666","36047030700","Census Tract 307, Kings County, New York","Census Tract 307"," Kings County"," New York",23339
"1667","36047030800","Census Tract 308, Kings County, New York","Census Tract 308"," Kings County"," New York",46250
"1668","36047030900","Census Tract 309, Kings County, New York","Census Tract 309"," Kings County"," New York",44048
"1669","36047031100","Census Tract 311, Kings County, New York","Census Tract 311"," Kings County"," New York",51983
"1670","36047031300","Census Tract 313, Kings County, New York","Census Tract 313"," Kings County"," New York",43880
"1671","36047031400","Census Tract 314, Kings County, New York","Census Tract 314"," Kings County"," New York",72056
"1672","36047031500","Census Tract 315, Kings County, New York","Census Tract 315"," Kings County"," New York",68011
"1673","36047031701","Census Tract 317.01, Kings County, New York","Census Tract 317.01"," Kings County"," New York",66681
"1674","36047031702","Census Tract 317.02, Kings County, New York","Census Tract 317.02"," Kings County"," New York",72464
"1675","36047031900","Census Tract 319, Kings County, New York","Census Tract 319"," Kings County"," New York",50575
"1676","36047032100","Census Tract 321, Kings County, New York","Census Tract 321"," Kings County"," New York",57875
"1677","36047032300","Census Tract 323, Kings County, New York","Census Tract 323"," Kings County"," New York",67344
"1678","36047032500","Census Tract 325, Kings County, New York","Census Tract 325"," Kings County"," New York",52693
"1679","36047032600","Census Tract 326, Kings County, New York","Census Tract 326"," Kings County"," New York",25104
"1680","36047032700","Census Tract 327, Kings County, New York","Census Tract 327"," Kings County"," New York",40339
"1681","36047032800","Census Tract 328, Kings County, New York","Census Tract 328"," Kings County"," New York",43542
"1682","36047032900","Census Tract 329, Kings County, New York","Census Tract 329"," Kings County"," New York",37329
"1683","36047033000","Census Tract 330, Kings County, New York","Census Tract 330"," Kings County"," New York",26728
"1684","36047033100","Census Tract 331, Kings County, New York","Census Tract 331"," Kings County"," New York",39618
"1685","36047033300","Census Tract 333, Kings County, New York","Census Tract 333"," Kings County"," New York",51382
"1686","36047033500","Census Tract 335, Kings County, New York","Census Tract 335"," Kings County"," New York",47135
"1687","36047033600","Census Tract 336, Kings County, New York","Census Tract 336"," Kings County"," New York",82049
"1688","36047033700","Census Tract 337, Kings County, New York","Census Tract 337"," Kings County"," New York",52917
"1689","36047033900","Census Tract 339, Kings County, New York","Census Tract 339"," Kings County"," New York",40809
"1690","36047034000","Census Tract 340, Kings County, New York","Census Tract 340"," Kings County"," New York",20372
"1691","36047034100","Census Tract 341, Kings County, New York","Census Tract 341"," Kings County"," New York",48924
"1692","36047034200","Census Tract 342, Kings County, New York","Census Tract 342"," Kings County"," New York",19463
"1693","36047034300","Census Tract 343, Kings County, New York","Census Tract 343"," Kings County"," New York",24008
"1694","36047034500","Census Tract 345, Kings County, New York","Census Tract 345"," Kings County"," New York",37727
"1695","36047034700","Census Tract 347, Kings County, New York","Census Tract 347"," Kings County"," New York",39766
"1696","36047034800","Census Tract 348, Kings County, New York","Census Tract 348"," Kings County"," New York",63720
"1697","36047034900","Census Tract 349, Kings County, New York","Census Tract 349"," Kings County"," New York",37448
"1698","36047035000","Census Tract 350, Kings County, New York","Census Tract 350"," Kings County"," New York",41306
"1699","36047035100","Census Tract 351, Kings County, New York","Census Tract 351"," Kings County"," New York",38375
"1700","36047035200","Census Tract 352, Kings County, New York","Census Tract 352"," Kings County"," New York",12545
"1701","36047035300","Census Tract 353, Kings County, New York","Census Tract 353"," Kings County"," New York",48208
"1702","36047035400","Census Tract 354, Kings County, New York","Census Tract 354"," Kings County"," New York",46114
"1703","36047035500","Census Tract 355, Kings County, New York","Census Tract 355"," Kings County"," New York",48090
"1704","36047035601","Census Tract 356.01, Kings County, New York","Census Tract 356.01"," Kings County"," New York",46250
"1705","36047035602","Census Tract 356.02, Kings County, New York","Census Tract 356.02"," Kings County"," New York",40881
"1706","36047035700","Census Tract 357, Kings County, New York","Census Tract 357"," Kings County"," New York",29145
"1707","36047035900","Census Tract 359, Kings County, New York","Census Tract 359"," Kings County"," New York",32063
"1708","36047036001","Census Tract 360.01, Kings County, New York","Census Tract 360.01"," Kings County"," New York",22589
"1709","36047036002","Census Tract 360.02, Kings County, New York","Census Tract 360.02"," Kings County"," New York",19363
"1710","36047036100","Census Tract 361, Kings County, New York","Census Tract 361"," Kings County"," New York",29350
"1711","36047036200","Census Tract 362, Kings County, New York","Census Tract 362"," Kings County"," New York",37155
"1712","36047036300","Census Tract 363, Kings County, New York","Census Tract 363"," Kings County"," New York",33021
"1713","36047036400","Census Tract 364, Kings County, New York","Census Tract 364"," Kings County"," New York",58870
"1714","36047036501","Census Tract 365.01, Kings County, New York","Census Tract 365.01"," Kings County"," New York",39899
"1715","36047036502","Census Tract 365.02, Kings County, New York","Census Tract 365.02"," Kings County"," New York",37321
"1716","36047036600","Census Tract 366, Kings County, New York","Census Tract 366"," Kings County"," New York",42083
"1717","36047036700","Census Tract 367, Kings County, New York","Census Tract 367"," Kings County"," New York",55385
"1718","36047036900","Census Tract 369, Kings County, New York","Census Tract 369"," Kings County"," New York",37807
"1719","36047037000","Census Tract 370, Kings County, New York","Census Tract 370"," Kings County"," New York",58032
"1720","36047037100","Census Tract 371, Kings County, New York","Census Tract 371"," Kings County"," New York",53190
"1721","36047037300","Census Tract 373, Kings County, New York","Census Tract 373"," Kings County"," New York",35536
"1722","36047037401","Census Tract 374.01, Kings County, New York","Census Tract 374.01"," Kings County"," New York",49761
"1723","36047037402","Census Tract 374.02, Kings County, New York","Census Tract 374.02"," Kings County"," New York",35066
"1724","36047037500","Census Tract 375, Kings County, New York","Census Tract 375"," Kings County"," New York",48542
"1725","36047037700","Census Tract 377, Kings County, New York","Census Tract 377"," Kings County"," New York",44769
"1726","36047037900","Census Tract 379, Kings County, New York","Census Tract 379"," Kings County"," New York",39706
"1727","36047038100","Census Tract 381, Kings County, New York","Census Tract 381"," Kings County"," New York",37847
"1728","36047038200","Census Tract 382, Kings County, New York","Census Tract 382"," Kings County"," New York",18107
"1729","36047038300","Census Tract 383, Kings County, New York","Census Tract 383"," Kings County"," New York",68329
"1730","36047038500","Census Tract 385, Kings County, New York","Census Tract 385"," Kings County"," New York",70221
"1731","36047038600","Census Tract 386, Kings County, New York","Census Tract 386"," Kings County"," New York",77407
"1732","36047038700","Census Tract 387, Kings County, New York","Census Tract 387"," Kings County"," New York",58636
"1733","36047038800","Census Tract 388, Kings County, New York","Census Tract 388"," Kings County"," New York",64063
"1734","36047038900","Census Tract 389, Kings County, New York","Census Tract 389"," Kings County"," New York",62824
"1735","36047039000","Census Tract 390, Kings County, New York","Census Tract 390"," Kings County"," New York",67054
"1736","36047039100","Census Tract 391, Kings County, New York","Census Tract 391"," Kings County"," New York",57708
"1737","36047039200","Census Tract 392, Kings County, New York","Census Tract 392"," Kings County"," New York",58214
"1738","36047039300","Census Tract 393, Kings County, New York","Census Tract 393"," Kings County"," New York",58942
"1739","36047039400","Census Tract 394, Kings County, New York","Census Tract 394"," Kings County"," New York",57292
"1740","36047039500","Census Tract 395, Kings County, New York","Census Tract 395"," Kings County"," New York",54667
"1741","36047039600","Census Tract 396, Kings County, New York","Census Tract 396"," Kings County"," New York",49026
"1742","36047039700","Census Tract 397, Kings County, New York","Census Tract 397"," Kings County"," New York",39419
"1743","36047039800","Census Tract 398, Kings County, New York","Census Tract 398"," Kings County"," New York",54850
"1744","36047039900","Census Tract 399, Kings County, New York","Census Tract 399"," Kings County"," New York",47708
"1745","36047040000","Census Tract 400, Kings County, New York","Census Tract 400"," Kings County"," New York",51979
"1746","36047040100","Census Tract 401, Kings County, New York","Census Tract 401"," Kings County"," New York",44132
"1747","36047040200","Census Tract 402, Kings County, New York","Census Tract 402"," Kings County"," New York",50446
"1748","36047040300","Census Tract 403, Kings County, New York","Census Tract 403"," Kings County"," New York",51964
"1749","36047040400","Census Tract 404, Kings County, New York","Census Tract 404"," Kings County"," New York",58938
"1750","36047040500","Census Tract 405, Kings County, New York","Census Tract 405"," Kings County"," New York",59500
"1751","36047040600","Census Tract 406, Kings County, New York","Census Tract 406"," Kings County"," New York",44625
"1752","36047040700","Census Tract 407, Kings County, New York","Census Tract 407"," Kings County"," New York",NA
"1753","36047040800","Census Tract 408, Kings County, New York","Census Tract 408"," Kings County"," New York",74635
"1754","36047040900","Census Tract 409, Kings County, New York","Census Tract 409"," Kings County"," New York",49083
"1755","36047041000","Census Tract 410, Kings County, New York","Census Tract 410"," Kings County"," New York",49353
"1756","36047041100","Census Tract 411, Kings County, New York","Census Tract 411"," Kings County"," New York",31250
"1757","36047041200","Census Tract 412, Kings County, New York","Census Tract 412"," Kings County"," New York",65781
"1758","36047041300","Census Tract 413, Kings County, New York","Census Tract 413"," Kings County"," New York",44119
"1759","36047041401","Census Tract 414.01, Kings County, New York","Census Tract 414.01"," Kings County"," New York",61705
"1760","36047041402","Census Tract 414.02, Kings County, New York","Census Tract 414.02"," Kings County"," New York",50787
"1761","36047041500","Census Tract 415, Kings County, New York","Census Tract 415"," Kings County"," New York",66307
"1762","36047041600","Census Tract 416, Kings County, New York","Census Tract 416"," Kings County"," New York",58250
"1763","36047041700","Census Tract 417, Kings County, New York","Census Tract 417"," Kings County"," New York",24596
"1764","36047041800","Census Tract 418, Kings County, New York","Census Tract 418"," Kings County"," New York",38375
"1765","36047041900","Census Tract 419, Kings County, New York","Census Tract 419"," Kings County"," New York",43217
"1766","36047042000","Census Tract 420, Kings County, New York","Census Tract 420"," Kings County"," New York",55625
"1767","36047042100","Census Tract 421, Kings County, New York","Census Tract 421"," Kings County"," New York",41855
"1768","36047042200","Census Tract 422, Kings County, New York","Census Tract 422"," Kings County"," New York",61042
"1769","36047042300","Census Tract 423, Kings County, New York","Census Tract 423"," Kings County"," New York",67262
"1770","36047042400","Census Tract 424, Kings County, New York","Census Tract 424"," Kings County"," New York",50281
"1771","36047042500","Census Tract 425, Kings County, New York","Census Tract 425"," Kings County"," New York",75938
"1772","36047042600","Census Tract 426, Kings County, New York","Census Tract 426"," Kings County"," New York",44632
"1773","36047042700","Census Tract 427, Kings County, New York","Census Tract 427"," Kings County"," New York",55950
"1774","36047042800","Census Tract 428, Kings County, New York","Census Tract 428"," Kings County"," New York",53603
"1775","36047042900","Census Tract 429, Kings County, New York","Census Tract 429"," Kings County"," New York",49099
"1776","36047043000","Census Tract 430, Kings County, New York","Census Tract 430"," Kings County"," New York",36910
"1777","36047043100","Census Tract 431, Kings County, New York","Census Tract 431"," Kings County"," New York",56875
"1778","36047043200","Census Tract 432, Kings County, New York","Census Tract 432"," Kings County"," New York",54943
"1779","36047043300","Census Tract 433, Kings County, New York","Census Tract 433"," Kings County"," New York",27955
"1780","36047043400","Census Tract 434, Kings County, New York","Census Tract 434"," Kings County"," New York",45708
"1781","36047043500","Census Tract 435, Kings County, New York","Census Tract 435"," Kings County"," New York",62813
"1782","36047043600","Census Tract 436, Kings County, New York","Census Tract 436"," Kings County"," New York",57163
"1783","36047043700","Census Tract 437, Kings County, New York","Census Tract 437"," Kings County"," New York",58083
"1784","36047043800","Census Tract 438, Kings County, New York","Census Tract 438"," Kings County"," New York",39554
"1785","36047043900","Census Tract 439, Kings County, New York","Census Tract 439"," Kings County"," New York",41250
"1786","36047044000","Census Tract 440, Kings County, New York","Census Tract 440"," Kings County"," New York",49688
"1787","36047044100","Census Tract 441, Kings County, New York","Census Tract 441"," Kings County"," New York",47641
"1788","36047044200","Census Tract 442, Kings County, New York","Census Tract 442"," Kings County"," New York",74306
"1789","36047044300","Census Tract 443, Kings County, New York","Census Tract 443"," Kings County"," New York",47356
"1790","36047044400","Census Tract 444, Kings County, New York","Census Tract 444"," Kings County"," New York",47616
"1791","36047044500","Census Tract 445, Kings County, New York","Census Tract 445"," Kings County"," New York",61341
"1792","36047044600","Census Tract 446, Kings County, New York","Census Tract 446"," Kings County"," New York",62083
"1793","36047044700","Census Tract 447, Kings County, New York","Census Tract 447"," Kings County"," New York",44688
"1794","36047044800","Census Tract 448, Kings County, New York","Census Tract 448"," Kings County"," New York",59773
"1795","36047044900","Census Tract 449, Kings County, New York","Census Tract 449"," Kings County"," New York",21667
"1796","36047045000","Census Tract 450, Kings County, New York","Census Tract 450"," Kings County"," New York",54063
"1797","36047045200","Census Tract 452, Kings County, New York","Census Tract 452"," Kings County"," New York",64950
"1798","36047045300","Census Tract 453, Kings County, New York","Census Tract 453"," Kings County"," New York",57137
"1799","36047045400","Census Tract 454, Kings County, New York","Census Tract 454"," Kings County"," New York",60500
"1800","36047045600","Census Tract 456, Kings County, New York","Census Tract 456"," Kings County"," New York",39676
"1801","36047045800","Census Tract 458, Kings County, New York","Census Tract 458"," Kings County"," New York",87083
"1802","36047046000","Census Tract 460, Kings County, New York","Census Tract 460"," Kings County"," New York",57260
"1803","36047046201","Census Tract 462.01, Kings County, New York","Census Tract 462.01"," Kings County"," New York",29539
"1804","36047046202","Census Tract 462.02, Kings County, New York","Census Tract 462.02"," Kings County"," New York",54914
"1805","36047046400","Census Tract 464, Kings County, New York","Census Tract 464"," Kings County"," New York",57639
"1806","36047046800","Census Tract 468, Kings County, New York","Census Tract 468"," Kings County"," New York",48214
"1807","36047047000","Census Tract 470, Kings County, New York","Census Tract 470"," Kings County"," New York",49931
"1808","36047047200","Census Tract 472, Kings County, New York","Census Tract 472"," Kings County"," New York",57250
"1809","36047047400","Census Tract 474, Kings County, New York","Census Tract 474"," Kings County"," New York",51173
"1810","36047047600","Census Tract 476, Kings County, New York","Census Tract 476"," Kings County"," New York",36007
"1811","36047047700","Census Tract 477, Kings County, New York","Census Tract 477"," Kings County"," New York",107727
"1812","36047047800","Census Tract 478, Kings County, New York","Census Tract 478"," Kings County"," New York",63393
"1813","36047048000","Census Tract 480, Kings County, New York","Census Tract 480"," Kings County"," New York",31918
"1814","36047048100","Census Tract 481, Kings County, New York","Census Tract 481"," Kings County"," New York",84271
"1815","36047048200","Census Tract 482, Kings County, New York","Census Tract 482"," Kings County"," New York",47957
"1816","36047048400","Census Tract 484, Kings County, New York","Census Tract 484"," Kings County"," New York",51382
"1817","36047048500","Census Tract 485, Kings County, New York","Census Tract 485"," Kings County"," New York",100339
"1818","36047048600","Census Tract 486, Kings County, New York","Census Tract 486"," Kings County"," New York",48750
"1819","36047048800","Census Tract 488, Kings County, New York","Census Tract 488"," Kings County"," New York",50232
"1820","36047048900","Census Tract 489, Kings County, New York","Census Tract 489"," Kings County"," New York",18640
"1821","36047049000","Census Tract 490, Kings County, New York","Census Tract 490"," Kings County"," New York",54787
"1822","36047049100","Census Tract 491, Kings County, New York","Census Tract 491"," Kings County"," New York",37093
"1823","36047049200","Census Tract 492, Kings County, New York","Census Tract 492"," Kings County"," New York",52639
"1824","36047049300","Census Tract 493, Kings County, New York","Census Tract 493"," Kings County"," New York",29922
"1825","36047049400","Census Tract 494, Kings County, New York","Census Tract 494"," Kings County"," New York",54405
"1826","36047049500","Census Tract 495, Kings County, New York","Census Tract 495"," Kings County"," New York",96078
"1827","36047049600","Census Tract 496, Kings County, New York","Census Tract 496"," Kings County"," New York",74879
"1828","36047049700","Census Tract 497, Kings County, New York","Census Tract 497"," Kings County"," New York",89825
"1829","36047049800","Census Tract 498, Kings County, New York","Census Tract 498"," Kings County"," New York",74271
"1830","36047049900","Census Tract 499, Kings County, New York","Census Tract 499"," Kings County"," New York",81042
"1831","36047050000","Census Tract 500, Kings County, New York","Census Tract 500"," Kings County"," New York",94232
"1832","36047050100","Census Tract 501, Kings County, New York","Census Tract 501"," Kings County"," New York",99083
"1833","36047050202","Census Tract 502.02, Kings County, New York","Census Tract 502.02"," Kings County"," New York",90536
"1834","36047050300","Census Tract 503, Kings County, New York","Census Tract 503"," Kings County"," New York",89625
"1835","36047050400","Census Tract 504, Kings County, New York","Census Tract 504"," Kings County"," New York",83265
"1836","36047050500","Census Tract 505, Kings County, New York","Census Tract 505"," Kings County"," New York",38897
"1837","36047050600","Census Tract 506, Kings County, New York","Census Tract 506"," Kings County"," New York",55272
"1838","36047050700","Census Tract 507, Kings County, New York","Census Tract 507"," Kings County"," New York",31724
"1839","36047050801","Census Tract 508.01, Kings County, New York","Census Tract 508.01"," Kings County"," New York",43950
"1840","36047050803","Census Tract 508.03, Kings County, New York","Census Tract 508.03"," Kings County"," New York",46810
"1841","36047050804","Census Tract 508.04, Kings County, New York","Census Tract 508.04"," Kings County"," New York",53134
"1842","36047050900","Census Tract 509, Kings County, New York","Census Tract 509"," Kings County"," New York",40870
"1843","36047051001","Census Tract 510.01, Kings County, New York","Census Tract 510.01"," Kings County"," New York",53373
"1844","36047051002","Census Tract 510.02, Kings County, New York","Census Tract 510.02"," Kings County"," New York",48295
"1845","36047051100","Census Tract 511, Kings County, New York","Census Tract 511"," Kings County"," New York",42159
"1846","36047051200","Census Tract 512, Kings County, New York","Census Tract 512"," Kings County"," New York",54688
"1847","36047051300","Census Tract 513, Kings County, New York","Census Tract 513"," Kings County"," New York",94750
"1848","36047051400","Census Tract 514, Kings County, New York","Census Tract 514"," Kings County"," New York",52791
"1849","36047051500","Census Tract 515, Kings County, New York","Census Tract 515"," Kings County"," New York",143000
"1850","36047051601","Census Tract 516.01, Kings County, New York","Census Tract 516.01"," Kings County"," New York",51913
"1851","36047051602","Census Tract 516.02, Kings County, New York","Census Tract 516.02"," Kings County"," New York",60833
"1852","36047051700","Census Tract 517, Kings County, New York","Census Tract 517"," Kings County"," New York",116705
"1853","36047051800","Census Tract 518, Kings County, New York","Census Tract 518"," Kings County"," New York",57424
"1854","36047051900","Census Tract 519, Kings County, New York","Census Tract 519"," Kings County"," New York",131375
"1855","36047052000","Census Tract 520, Kings County, New York","Census Tract 520"," Kings County"," New York",65288
"1856","36047052300","Census Tract 523, Kings County, New York","Census Tract 523"," Kings County"," New York",53879
"1857","36047052500","Census Tract 525, Kings County, New York","Census Tract 525"," Kings County"," New York",34091
"1858","36047052600","Census Tract 526, Kings County, New York","Census Tract 526"," Kings County"," New York",67716
"1859","36047052700","Census Tract 527, Kings County, New York","Census Tract 527"," Kings County"," New York",55170
"1860","36047052800","Census Tract 528, Kings County, New York","Census Tract 528"," Kings County"," New York",88125
"1861","36047052900","Census Tract 529, Kings County, New York","Census Tract 529"," Kings County"," New York",31788
"1862","36047053000","Census Tract 530, Kings County, New York","Census Tract 530"," Kings County"," New York",42401
"1863","36047053100","Census Tract 531, Kings County, New York","Census Tract 531"," Kings County"," New York",34583
"1864","36047053200","Census Tract 532, Kings County, New York","Census Tract 532"," Kings County"," New York",66513
"1865","36047053300","Census Tract 533, Kings County, New York","Census Tract 533"," Kings County"," New York",27239
"1866","36047053400","Census Tract 534, Kings County, New York","Census Tract 534"," Kings County"," New York",32578
"1867","36047053500","Census Tract 535, Kings County, New York","Census Tract 535"," Kings County"," New York",30240
"1868","36047053700","Census Tract 537, Kings County, New York","Census Tract 537"," Kings County"," New York",33669
"1869","36047053800","Census Tract 538, Kings County, New York","Census Tract 538"," Kings County"," New York",42598
"1870","36047053900","Census Tract 539, Kings County, New York","Census Tract 539"," Kings County"," New York",21265
"1871","36047054200","Census Tract 542, Kings County, New York","Census Tract 542"," Kings County"," New York",42429
"1872","36047054300","Census Tract 543, Kings County, New York","Census Tract 543"," Kings County"," New York",116250
"1873","36047054400","Census Tract 544, Kings County, New York","Census Tract 544"," Kings County"," New York",58218
"1874","36047054500","Census Tract 545, Kings County, New York","Census Tract 545"," Kings County"," New York",20541
"1875","36047054600","Census Tract 546, Kings County, New York","Census Tract 546"," Kings County"," New York",49798
"1876","36047054700","Census Tract 547, Kings County, New York","Census Tract 547"," Kings County"," New York",41553
"1877","36047054800","Census Tract 548, Kings County, New York","Census Tract 548"," Kings County"," New York",61250
"1878","36047054900","Census Tract 549, Kings County, New York","Census Tract 549"," Kings County"," New York",101348
"1879","36047055000","Census Tract 550, Kings County, New York","Census Tract 550"," Kings County"," New York",61678
"1880","36047055100","Census Tract 551, Kings County, New York","Census Tract 551"," Kings County"," New York",67857
"1881","36047055200","Census Tract 552, Kings County, New York","Census Tract 552"," Kings County"," New York",50726
"1882","36047055300","Census Tract 553, Kings County, New York","Census Tract 553"," Kings County"," New York",100395
"1883","36047055400","Census Tract 554, Kings County, New York","Census Tract 554"," Kings County"," New York",45603
"1884","36047055500","Census Tract 555, Kings County, New York","Census Tract 555"," Kings County"," New York",140845
"1885","36047055600","Census Tract 556, Kings County, New York","Census Tract 556"," Kings County"," New York",55257
"1886","36047055700","Census Tract 557, Kings County, New York","Census Tract 557"," Kings County"," New York",90481
"1887","36047055800","Census Tract 558, Kings County, New York","Census Tract 558"," Kings County"," New York",62054
"1888","36047056000","Census Tract 560, Kings County, New York","Census Tract 560"," Kings County"," New York",52105
